question_number,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135
210054519710,D,D,B,A,E,C,A,D,D,C,A,A,B,E,A,B,C,A,B,A,C,E,C,C,B,D,A,B,D,D,A,E,C,A,B,B,B,C,B,A,D,A,D,E,D
210055226915,B,B,E,B,C,C,A,B,C,C,B,A,E,B,D,A,C,B,C,B,C,B,D,A,C,E,A,B,A,C,C,A,B,E,C,D,B,A,C,B,D,C,E,A,D
210057029306,D,C,D,A,E,C,A,C,B,B,A,A,D,B,C,D,C,B,C,C,B,C,D,D,B,C,B,C,C,D,C,A,D,D,C,C,D,C,C,C,A,C,E,B,B
210057413427,A,C,B,D,C,C,A,C,D,E,A,C,D,C,C,E,D,B,A,C,D,A,D,B,E,A,C,E,D,E,C,D,B,A,C,D,B,E,A,C,D,C,A,C,D
210054856999,D,D,E,C,D,C,B,B,E,C,B,A,B,C,A,B,C,A,B,C,A,E,D,D,D,D,A,A,B,E,C,E,B,D,A,B,C,A,B,A,B,A,E,D,B
210056355132,A,C,E,E,B,D,A,C,C,E,E,A,B,D,B,D,B,A,C,A,D,A,D,E,B,B,B,C,C,B,D,E,E,B,C,A,D,C,A,E,D,E,A,C,D
210055949736,A,B,D,C,C,D,E,B,E,D,D,B,B,C,A,A,C,A,C,E,C,D,D,C,E,B,A,E,A,E,A,B,E,A,A,B,B,E,B,D,C,B,B,C,A
210056321878,C,C,D,D,B,B,A,C,D,C,A,A,D,B,E,B,C,A,E,C,E,B,C,C,A,D,A,E,B,D,B,E,A,B,E,E,B,D,D,C,B,A,D,B,B
210057628652,D,C,D,C,E,B,C,B,E,C,A,C,B,D,E,D,C,E,C,C,D,B,E,D,C,D,A,E,D,E,A,E,D,E,B,C,B,A,C,A,E,B,E,D,A
210058020212,C,B,E,C,D,B,A,B,C,C,E,E,B,B,B,E,C,A,D,C,D,B,C,D,E,D,E,A,B,E,A,D,C,A,B,E,C,A,D,E,B,A,B,C,B
210055698117,C,B,D,*,D,C,A,C,B,B,A,C,D,A,C,B,A,A,E,E,D,D,A,D,E,D,E,C,D,E,D,B,D,C,D,B,B,A,A,C,B,E,B,D,A
210055295553,E,B,A,C,D,A,C,B,C,C,A,A,B,E,E,B,C,A,D,C,E,E,D,B,D,D,A,E,D,D,A,D,C,B,B,E,A,E,B,A,A,D,B,C,A
210054990097,E,D,E,D,D,B,A,B,A,E,E,B,A,C,A,C,C,A,C,B,A,D,C,C,B,A,A,E,B,E,B,D,A,C,B,D,C,D,E,B,E,A,D,C,D
210057916553,A,A,C,A,C,E,D,C,C,C,E,B,B,C,C,D,C,B,D,D,C,C,D,C,D,E,B,B,C,E,B,C,B,B,D,B,B,D,D,D,A,C,E,B,D
210055650749,E,B,C,A,E,D,B,A,E,A,A,D,A,C,D,D,B,A,C,C,E,C,A,D,B,C,E,B,D,A,E,A,C,E,B,A,C,E,D,B,A,E,B,C,A
210056483264,A,C,B,C,B,D,A,D,B,C,D,C,D,A,C,B,E,D,C,C,C,C,B,C,E,B,C,C,C,E,B,D,A,B,D,C,E,A,B,D,D,D,C,D,A
210055700124,A,E,B,A,B,C,A,C,E,E,A,C,B,D,D,C,D,A,D,B,A,E,D,E,A,B,E,E,C,C,B,B,B,E,C,B,B,A,E,D,C,E,A,D,A
210055217863,A,C,E,D,D,B,A,A,B,D,A,A,A,C,B,C,C,D,E,A,C,E,D,B,D,E,A,D,E,E,A,B,B,A,B,D,A,C,C,D,E,C,C,D,D
210057691466,A,E,D,E,B,A,C,D,C,B,B,B,D,B,C,C,B,B,A,A,C,A,C,A,B,D,C,C,A,B,C,B,E,C,D,D,A,E,B,B,C,E,E,A,C
210055924269,E,A,B,C,D,A,C,E,A,D,D,B,A,C,B,D,A,C,B,C,E,A,A,D,A,C,D,C,D,B,D,B,E,B,A,B,B,C,E,D,A,D,E,A,E
210057100597,D,C,E,A,D,B,D,B,D,C,E,C,A,E,C,A,B,D,A,C,A,D,D,C,B,B,E,A,C,D,D,B,C,A,B,B,E,D,D,C,B,E,A,E,E
210055695923,A,C,D,D,D,C,E,B,B,A,B,C,A,C,E,D,B,B,C,D,E,C,B,D,A,C,A,C,B,D,B,D,B,C,C,D,B,B,C,A,C,A,B,C,B
210054585146,A,B,E,A,C,B,A,E,C,D,D,B,B,B,B,A,C,E,C,C,D,D,D,E,E,E,E,E,A,A,D,E,B,A,A,E,B,A,D,C,B,B,B,B,E
210054871174,B,A,D,C,C,A,B,B,D,C,E,A,B,B,C,A,B,A,A,C,D,C,A,D,A,C,D,E,B,A,C,C,A,C,D,A,B,C,A,B,D,D,A,D,A
210055077860,B,D,B,E,C,C,E,D,A,E,A,B,D,C,C,A,E,E,B,E,C,E,A,D,A,A,E,C,A,B,E,A,C,A,A,E,C,E,A,D,A,E,B,E,A
210057864295,B,A,A,A,C,C,D,E,D,A,E,C,A,B,C,D,C,A,E,B,A,A,E,C,D,C,B,C,A,A,B,B,E,B,B,B,B,A,B,B,D,A,A,B,A
210055337332,C,A,E,D,A,C,D,E,A,B,E,C,C,B,A,B,D,A,B,B,A,D,C,C,A,C,E,E,A,D,E,B,C,A,B,D,B,E,B,A,D,A,B,C,B
210056735007,A,E,D,A,C,B,A,C,E,C,E,C,D,C,C,A,A,D,C,D,D,A,E,A,A,A,E,D,D,D,A,C,D,C,E,D,C,C,B,B,A,B,B,D,B
210055350779,B,A,D,D,D,B,A,B,A,A,B,A,A,B,A,C,B,C,C,B,A,B,B,C,B,D,E,B,C,C,B,B,B,A,C,C,B,C,A,B,E,B,E,C,B
210056182637,A,B,C,B,C,E,D,A,A,B,D,B,C,E,B,A,B,A,C,E,A,A,B,E,A,C,A,B,C,E,D,C,B,B,C,B,D,D,D,E,A,A,B,C,B
210057860695,C,D,E,E,D,C,E,B,E,C,B,E,A,B,D,B,B,A,C,C,A,D,C,D,E,E,A,B,A,E,A,D,B,D,A,B,A,A,D,D,A,E,B,D,B
210057814586,C,E,A,A,D,C,E,B,E,B,D,A,B,D,B,B,A,A,C,A,E,D,C,E,B,E,A,D,A,E,A,C,D,A,A,B,E,E,A,A,C,E,A,B,B
210054574681,A,C,E,C,C,C,A,B,B,D,B,A,D,B,D,C,C,A,C,E,C,D,B,C,E,E,B,C,D,C,B,D,D,C,B,B,C,E,D,C,A,D,A,C,D
210054940705,A,D,B,B,C,E,A,E,D,C,D,C,D,C,D,B,E,C,E,C,A,C,D,B,E,E,E,E,C,E,A,D,C,E,B,A,A,C,E,D,B,A,D,A,B
210056716243,A,C,D,D,A,C,D,D,D,E,C,B,C,B,D,B,C,A,C,A,C,D,E,E,B,E,C,E,C,A,C,B,A,C,C,D,E,B,B,E,A,C,E,E,E
210054478432,D,C,D,B,B,E,A,C,C,D,C,E,A,D,C,E,C,B,D,C,A,B,C,D,E,E,D,C,B,A,A,B,C,D,E,E,D,C,B,A,A,D,C,D,E
210057035858,A,A,D,E,C,B,A,D,E,C,A,A,A,C,D,D,B,A,C,B,D,A,E,B,B,C,E,C,D,E,A,B,B,A,D,B,C,A,D,B,E,E,D,B,C
210056318998,A,E,B,C,D,C,E,C,A,C,A,C,B,B,A,C,D,A,A,E,D,B,E,D,A,A,A,A,A,E,A,C,A,A,A,*,C,B,C,B,B,D,B,C,B
210056931510,A,A,E,C,E,A,C,D,D,C,E,A,B,B,A,B,D,C,E,C,C,A,D,C,E,D,E,D,A,E,B,E,A,B,D,D,B,A,E,A,B,C,D,C,E
210054906037,C,E,A,D,A,B,C,A,C,A,B,C,C,E,A,B,D,E,E,B,A,A,C,E,C,A,E,C,E,E,A,E,A,E,E,A,A,C,E,A,B,B,A,A,E
210054647390,A,E,E,E,A,C,E,A,E,E,A,A,E,E,E,E,C,C,A,A,A,D,E,A,D,A,E,E,D,E,C,A,A,B,E,E,B,E,E,A,E,E,A,E,E
210056660999,B,C,E,C,D,B,A,A,B,C,B,A,C,C,C,B,E,B,D,B,B,E,C,D,E,C,E,E,B,D,A,B,E,B,A,C,A,E,B,B,A,A,A,C,D
210055023775,A,B,E,C,C,B,A,D,C,C,A,C,D,E,E,D,E,C,C,C,C,D,E,D,B,D,A,E,B,E,B,A,C,B,B,B,A,C,C,C,B,E,B,B,B
210054678498,D,B,A,C,D,B,A,D,C,C,D,A,B,E,C,E,B,B,C,C,B,B,C,C,D,D,A,B,B,E,E,B,E,D,C,C,B,A,A,E,B,C,B,B,D
210054572907,E,D,D,A,E,C,B,A,D,E,A,C,A,E,E,E,A,D,C,E,E,E,D,E,C,C,E,B,B,E,E,E,A,E,B,C,A,C,E,E,E,D,B,C,A
210055985356,C,C,E,C,C,B,D,D,C,C,B,A,D,A,D,A,C,B,E,A,D,C,E,D,B,D,E,B,A,D,D,D,D,A,B,C,D,C,B,C,E,E,D,D,D
210056723579,C,E,A,C,A,C,A,B,B,D,A,A,A,D,C,B,E,D,D,C,E,B,C,C,E,D,E,A,C,E,B,E,B,A,C,B,A,A,D,C,D,C,D,D,A
210055432607,A,C,D,B,B,D,A,C,E,B,D,C,C,A,C,B,B,C,C,B,C,C,C,C,B,E,C,B,C,C,B,C,D,C,D,E,D,C,E,A,D,E,A,B,D
210057822823,A,A,D,B,C,B,A,B,D,E,E,B,B,B,C,D,C,E,E,C,A,B,C,C,D,E,A,E,B,E,E,C,E,D,A,B,A,E,C,B,B,E,D,A,B
210054631929,E,A,E,D,B,C,A,A,B,B,D,A,D,C,D,C,B,A,E,A,C,A,C,B,C,B,A,E,E,C,A,A,B,A,C,E,E,D,E,E,D,D,A,A,B
210057333199,A,D,D,C,D,C,D,A,A,C,A,D,B,B,C,E,C,C,C,D,C,D,A,D,D,D,A,A,B,E,D,D,A,B,D,A,D,C,E,D,B,A,D,D,D
210056717571,D,B,E,E,D,D,C,D,C,D,A,A,A,E,B,C,C,A,A,C,B,B,E,A,A,D,A,B,B,E,A,B,D,A,E,E,A,E,D,E,B,B,D,E,B
210057188832,A,B,E,A,D,C,A,B,B,D,C,C,B,A,A,D,E,D,C,B,A,D,A,B,A,D,D,A,A,C,A,B,D,D,C,C,D,A,B,C,E,A,D,B,A
210054996638,D,C,C,C,D,B,C,D,D,A,B,C,B,B,D,D,E,C,B,A,E,B,B,C,C,E,A,E,D,E,B,B,A,B,C,D,A,A,C,B,B,C,D,C,B
210054629575,E,A,B,C,C,A,E,E,B,A,B,E,B,A,C,C,A,A,D,A,C,D,E,D,E,D,E,C,C,E,E,B,E,A,B,C,B,C,B,B,C,E,C,C,B
210055986450,B,B,D,E,E,C,C,E,D,B,E,A,A,B,E,A,B,C,E,D,B,A,D,C,A,B,D,E,C,D,A,B,C,A,D,B,A,D,A,C,B,B,C,E,A
210055661632,C,C,E,C,C,C,D,A,C,C,A,E,B,B,B,E,E,A,E,E,B,B,D,C,D,C,A,A,B,E,A,C,A,D,B,D,A,C,A,B,B,A,D,C,B
210054896292,C,D,D,C,C,B,A,B,C,D,B,A,D,C,A,D,C,B,C,C,C,D,D,D,E,C,A,E,E,E,B,D,C,A,C,D,B,E,C,D,B,B,B,B,A
210055653985,A,A,E,A,C,B,B,B,C,D,A,C,D,B,B,B,D,B,D,C,A,D,D,B,D,E,A,E,D,B,D,C,A,D,D,B,B,A,D,C,B,E,A,C,B
210057632271,B,D,D,D,C,B,C,B,E,D,A,C,B,D,C,B,C,B,C,D,A,B,C,B,B,E,C,E,C,B,B,D,B,B,D,C,A,A,C,D,C,B,C,C,A
210056849582,C,C,D,D,A,A,C,B,D,C,E,C,B,D,C,D,E,E,A,E,E,B,E,C,A,D,D,C,C,C,A,C,E,B,A,E,A,C,E,C,A,A,A,E,D
210055506169,C,D,D,E,E,D,A,B,B,D,A,A,D,B,A,E,B,B,A,B,E,E,C,A,E,C,E,E,A,D,B,B,C,E,C,C,C,A,E,B,E,C,B,E,A
210055069199,A,B,D,D,D,C,A,B,A,C,E,A,A,B,D,B,C,B,C,C,A,D,D,D,E,D,E,E,A,E,A,C,D,D,B,B,A,A,E,E,B,B,D,C,A
210054790754,D,D,D,C,C,B,A,A,E,E,A,C,D,C,D,B,A,A,D,A,B,D,B,C,D,D,E,E,C,E,B,A,C,A,A,B,C,E,B,C,A,E,E,D,B
210054925349,C,B,D,C,D,B,A,A,B,C,A,A,A,B,D,B,B,C,B,C,C,D,E,D,D,E,A,D,D,D,C,C,B,A,D,C,B,A,B,A,B,A,D,B,D
210055458363,A,C,D,A,E,C,A,D,A,D,A,C,D,B,D,B,D,D,E,C,D,C,C,D,E,E,A,A,C,D,D,E,D,B,D,B,B,E,D,E,B,A,A,B,B
210054495810,D,E,B,A,C,C,A,A,D,A,C,C,A,B,B,B,D,C,C,C,B,D,A,D,B,E,D,A,A,D,D,D,C,E,D,E,B,B,E,D,B,D,A,B,B
210054531522,A,D,A,A,D,A,D,A,A,D,B,A,C,C,D,C,C,E,E,A,A,B,C,D,A,E,C,E,A,C,A,A,B,C,A,C,A,A,A,C,A,A,E,C,A
210057508365,E,A,D,A,D,C,B,A,E,A,B,A,A,D,D,D,C,E,C,C,A,D,E,D,D,C,C,D,C,D,C,C,E,D,A,A,B,D,E,D,C,D,B,C,D
210054786809,A,E,D,A,E,C,D,B,D,D,D,E,B,D,A,C,B,E,E,E,C,B,E,A,A,A,B,E,D,A,D,E,B,E,D,D,E,C,A,B,B,A,B,A,B
210056833237,D,B,E,C,D,B,A,A,A,C,A,C,B,E,B,B,D,B,A,A,B,B,D,D,B,D,A,C,E,E,A,B,E,A,A,D,E,A,B,E,B,E,D,A,B
210056217657,A,D,C,E,E,C,C,C,E,A,B,B,D,B,C,E,E,A,C,C,C,A,E,E,A,E,E,E,D,D,C,C,D,A,A,E,E,E,C,C,A,A,C,E,B
210054650108,A,A,D,A,A,D,A,E,B,D,D,C,A,B,A,C,D,D,D,C,D,C,B,E,A,E,B,B,B,A,B,B,A,E,E,B,A,D,D,E,C,A,D,A,D
210054593809,A,E,D,C,E,E,E,C,C,D,B,B,D,C,C,E,E,B,C,E,C,A,E,D,C,D,B,C,C,E,D,C,D,D,C,E,B,D,C,D,A,A,B,C,A
210055191492,A,B,E,D,C,D,E,C,A,D,B,C,D,C,A,B,B,D,C,B,B,D,D,C,A,E,A,C,D,E,E,B,E,D,C,E,B,B,D,A,C,E,C,D,A
210056871542,C,A,E,A,D,B,E,A,E,C,E,C,D,B,C,B,D,C,C,A,B,A,C,C,D,E,A,E,B,E,A,D,D,A,C,C,A,E,E,A,B,D,B,C,B
210056363858,B,C,A,D,E,C,C,E,A,E,D,A,D,A,B,C,C,A,B,B,C,E,D,C,E,D,E,B,A,D,D,B,B,D,B,C,E,C,E,B,C,D,C,D,A
210054856646,C,B,D,A,E,B,A,B,D,B,B,C,A,C,B,D,C,C,E,C,D,B,D,C,B,A,A,E,C,C,B,D,A,B,D,B,A,A,D,D,B,E,D,B,D
210056470578,C,B,A,C,D,B,A,D,C,C,A,C,B,C,E,E,C,E,C,C,A,A,B,D,B,E,A,B,C,D,A,C,E,C,D,D,B,E,B,C,B,A,B,D,E
210057131824,D,C,E,C,C,C,C,C,A,C,B,A,B,D,E,D,C,B,C,C,B,E,D,B,D,B,A,D,C,A,A,E,A,A,B,C,A,E,D,B,D,A,C,D,B
210057297056,C,B,C,C,D,C,A,E,.,C,B,A,E,B,C,C,A,E,C,C,A,A,C,A,E,D,A,E,B,C,B,E,D,A,B,A,A,E,B,B,D,A,E,*,A
210057676777,A,C,E,A,D,A,B,C,E,B,A,C,B,C,C,B,C,C,C,E,C,C,D,C,E,E,E,B,C,E,B,C,C,D,A,B,A,C,D,D,B,E,A,D,D
210057755593,E,C,D,A,B,D,D,B,E,C,B,C,B,D,A,B,B,A,E,C,D,D,B,C,D,E,A,C,B,C,B,D,C,E,B,B,B,B,B,C,E,A,C,D,B
210055896861,D,B,E,C,A,C,D,A,D,A,A,A,B,B,D,B,C,E,E,C,B,C,E,D,D,D,E,D,E,A,A,E,B,C,B,D,B,E,D,A,A,A,E,A,B
210055906635,A,D,D,C,C,C,B,D,E,D,A,C,A,C,B,C,B,B,C,C,E,D,E,D,A,D,A,E,B,E,A,D,B,A,A,D,A,E,D,A,B,A,B,B,A
210056601888,A,D,B,A,E,C,A,A,D,C,A,C,B,B,C,C,D,C,E,E,E,C,C,B,E,D,A,B,A,D,C,C,E,A,C,E,B,E,D,C,C,E,D,C,C
210054711249,A,E,B,C,D,E,D,C,B,A,B,C,D,E,D,B,A,B,C,D,E,E,D,C,B,A,B,C,D,E,E,D,C,B,A,B,C,D,E,D,C,B,A,B,C
210054969745,E,D,E,A,E,C,D,B,C,D,A,C,D,C,E,D,C,C,E,C,A,B,B,C,E,D,A,C,B,D,A,C,D,D,A,C,E,D,D,C,B,A,C,D,A
210055974731,C,D,E,E,D,C,E,B,D,C,B,E,D,B,C,A,B,B,E,C,D,E,E,A,D,E,E,E,C,E,E,B,B,A,B,E,C,E,E,A,B,A,B,E,A
210056658726,B,A,C,E,A,C,B,E,C,B,B,D,A,C,D,A,C,C,E,D,C,A,A,B,A,E,C,E,B,D,A,E,B,D,A,B,E,A,B,E,D,E,E,A,C
210055055125,D,B,D,C,D,B,A,E,A,E,A,B,D,C,E,A,B,E,C,E,A,D,E,D,E,D,A,D,D,E,A,B,C,A,D,B,D,E,D,A,B,E,C,C,B
210057557021,D,C,D,A,E,B,B,B,C,C,E,A,B,B,C,D,B,C,D,E,D,B,B,B,E,D,A,B,D,C,B,A,D,E,B,B,C,C,D,A,B,B,D,B,A
210057061699,A,D,B,E,C,C,A,D,A,C,A,E,B,D,E,A,C,A,E,E,B,E,B,E,B,D,A,B,C,D,C,A,C,E,B,B,E,D,D,E,A,B,D,B,C
210057374693,D,D,D,D,C,A,A,B,A,C,B,C,B,C,E,B,B,D,C,A,C,D,D,D,C,E,E,A,D,C,B,C,C,E,D,A,E,E,B,C,B,E,B,E,B
210054629251,E,D,C,D,C,A,A,C,C,D,C,B,D,D,B,C,D,A,C,B,C,B,C,B,C,B,E,C,E,C,D,B,D,B,E,C,A,C,C,B,B,B,B,D,D
210055673380,A,B,C,D,C,C,A,C,A,D,A,C,D,B,E,C,A,A,E,B,D,D,E,D,B,C,A,E,B,E,C,A,B,B,D,C,C,C,D,A,B,D,B,C,C
210056156984,B,C,D,B,C,B,A,C,D,A,A,C,A,B,D,B,C,C,E,B,A,D,D,D,E,E,A,D,C,A,B,C,E,A,B,E,A,C,E,D,D,B,C,C,D
210057053601,A,B,B,B,C,B,C,B,D,C,E,C,B,B,E,D,D,D,E,B,E,C,C,C,E,C,B,D,C,D,A,E,A,A,C,D,A,A,E,C,A,E,C,E,A
210056383575,D,B,E,C,D,A,A,D,C,C,A,A,A,E,D,B,C,C,B,A,B,A,C,D,D,D,B,E,D,E,A,C,D,A,A,B,B,C,D,E,A,E,D,B,C
210055630692,D,B,B,D,C,C,C,D,A,A,A,C,B,B,A,E,B,C,C,C,D,B,B,C,D,D,A,E,D,A,A,C,A,A,D,D,D,E,E,D,C,E,B,B,B
210055318657,B,A,D,C,B,B,E,B,D,C,B,C,B,D,C,C,A,D,C,A,C,D,B,A,C,D,E,B,B,B,D,E,B,A,D,E,E,E,D,C,B,C,B,C,B
210056834016,C,E,A,D,C,D,A,A,E,C,C,A,C,A,E,C,D,A,C,B,E,A,C,B,C,D,A,C,D,D,E,B,C,C,E,C,D,C,C,C,B,C,A,C,D
210056326806,A,E,A,D,A,C,A,B,B,C,A,A,C,B,.,A,B,C,A,A,B,A,C,A,C,B,C,A,B,A,B,A,C,E,B,A,C,A,B,A,C,B,A,B,E
210054653247,A,C,C,A,C,C,D,D,C,A,B,A,B,C,D,E,C,B,E,A,C,E,D,C,C,A,E,E,B,C,C,E,E,A,B,E,A,E,B,D,D,C,C,E,B
210054691026,E,A,D,C,B,C,A,A,A,C,C,C,B,B,E,B,D,B,C,A,E,D,A,B,A,A,D,E,A,A,E,B,E,E,E,E,E,E,A,B,E,C,E,A,E
210057966948,A,B,D,D,E,C,E,A,D,E,D,D,B,B,B,B,C,C,C,E,D,A,B,C,A,B,D,C,E,E,A,E,B,C,B,D,E,E,E,D,C,D,C,A,D
210057334281,A,C,D,A,B,C,A,B,E,C,E,C,D,B,D,E,B,A,D,C,D,B,C,C,B,D,E,A,A,E,B,B,C,A,D,E,B,E,D,C,C,E,A,B,C
210057382335,C,D,B,A,C,C,A,E,B,C,B,A,A,B,E,C,E,A,C,B,D,B,B,C,A,B,A,E,B,E,D,C,E,A,C,B,E,A,E,A,C,A,D,B,D
210056421184,C,B,A,C,D,C,C,B,C,C,A,E,B,E,E,E,B,B,B,C,D,D,C,B,D,D,A,A,D,E,C,C,E,A,B,E,C,A,B,A,B,B,B,B,D
210056323344,A,A,E,D,E,C,A,B,B,E,A,A,D,B,D,D,A,D,D,D,B,D,E,C,E,A,A,E,B,D,D,E,E,A,A,E,C,E,E,B,A,A,D,B,D
210057325733,A,C,C,A,A,C,A,A,C,B,E,C,C,B,A,B,B,A,D,C,A,A,B,A,A,D,C,D,B,C,C,C,D,E,B,C,E,E,E,E,B,A,B,E,C
210054492395,A,C,B,D,A,C,D,C,C,A,E,E,B,B,A,B,C,A,C,C,C,A,D,B,D,E,A,E,D,B,B,C,E,E,D,E,A,C,C,A,B,A,B,C,C
210057575918,A,D,C,B,D,A,A,C,B,C,E,C,D,D,B,A,D,D,A,E,D,A,E,D,A,E,A,D,E,D,E,A,B,A,E,C,E,E,B,E,A,E,B,B,B
210056324481,C,D,E,C,C,B,E,B,A,B,A,C,B,B,C,B,B,C,E,C,B,D,E,C,D,D,D,B,C,D,B,B,A,C,D,E,A,E,B,D,B,E,E,B,A
210054714025,D,D,E,E,E,E,A,A,C,A,E,B,D,B,A,B,D,A,D,A,E,A,B,E,A,B,A,A,B,B,D,C,D,E,E,C,A,E,A,C,D,E,E,C,D
210054811632,D,B,D,A,A,C,E,A,B,A,A,A,D,B,B,A,C,B,E,B,A,B,E,C,E,D,E,A,C,E,B,B,D,A,B,D,A,E,D,A,B,E,D,C,B
210054852295,D,D,D,E,C,B,A,B,A,D,A,C,D,E,C,D,C,C,D,A,D,E,E,D,D,D,A,E,D,C,D,B,D,A,B,D,A,E,B,A,B,E,B,B,B
210055883451,C,B,E,*,C,C,E,E,A,B,C,D,D,A,D,B,E,E,A,B,C,D,E,E,B,C,E,D,A,B,C,D,E,A,D,B,C,D,A,B,C,D,B,A,C
210057639641,A,B,D,A,C,C,A,B,A,C,E,A,B,B,C,B,A,A,C,C,A,D,B,D,E,E,A,E,D,E,C,B,E,A,B,B,B,E,C,A,A,E,C,E,A
210057895764,D,B,*,C,B,B,D,D,C,C,A,E,C,E,C,B,E,C,C,C,B,D,A,C,E,C,B,D,C,A,E,C,C,A,A,C,B,E,D,D,B,E,E,B,A
210055013540,C,B,E,C,D,C,E,A,D,C,B,C,B,B,C,E,A,A,E,A,D,B,C,B,E,D,A,C,B,E,B,D,D,A,A,C,B,A,E,B,E,A,D,C,B
210057292586,C,E,E,A,C,C,A,B,D,A,E,E,E,B,A,B,D,E,E,A,D,C,D,C,E,D,A,E,D,E,B,C,E,A,E,B,A,E,B,C,D,E,E,D,C
210055540115,A,B,E,C,B,D,A,C,E,A,B,A,E,C,A,A,D,C,C,C,B,B,C,C,B,A,E,A,B,A,B,B,A,B,C,A,B,C,E,B,C,A,B,B,C
210056183788,D,B,E,A,E,D,B,C,B,B,A,A,B,A,B,B,A,A,B,E,C,C,A,B,A,C,E,C,B,B,B,B,C,A,B,B,B,C,B,B,E,B,C,D,C
210056104893,D,D,E,A,B,A,E,B,A,C,A,C,A,B,C,B,B,C,A,D,B,D,D,C,E,D,B,B,C,D,B,A,A,A,A,C,B,E,A,A,B,A,C,C,D
210056131039,A,E,B,B,E,C,E,B,D,E,D,B,B,C,C,E,E,D,E,C,C,D,C,C,A,B,A,C,D,A,B,B,E,E,C,C,A,D,A,D,B,C,B,B,A
210056113435,A,B,B,D,B,C,E,B,D,D,A,B,C,C,C,B,B,A,C,C,D,E,D,C,A,B,E,C,D,A,E,E,C,A,B,B,C,A,D,D,A,E,C,C,D
210054661047,A,A,B,D,C,C,D,E,D,B,A,B,B,C,A,C,C,A,D,B,D,C,C,D,A,E,B,C,E,B,D,C,D,C,E,D,D,C,E,C,D,B,D,C,D
210057421075,A,D,E,C,B,D,C,D,E,A,D,B,B,C,E,B,B,D,C,E,E,D,A,C,A,C,D,E,B,D,E,A,D,B,D,E,A,C,E,D,C,A,C,E,A
210056357559,C,C,E,C,C,B,D,E,B,C,A,E,A,B,A,D,B,A,E,D,D,E,D,C,E,D,E,D,B,E,B,A,C,C,D,D,A,E,B,B,E,A,B,C,B
210054618582,A,D,E,C,C,B,A,B,D,C,E,A,B,E,C,D,E,E,D,C,B,E,B,C,E,E,A,B,C,D,A,B,C,A,B,B,C,C,B,A,C,D,D,D,D
210055874180,A,D,E,C,E,C,B,D,E,D,A,A,B,D,C,A,B,B,A,C,B,D,D,C,E,E,E,D,B,E,A,B,B,C,C,E,A,A,E,A,B,E,B,D,C
210054572683,D,E,A,C,D,B,A,B,D,D,E,C,D,A,C,D,A,D,E,A,B,C,D,D,A,D,E,A,C,B,B,E,B,D,E,A,C,E,A,D,B,E,D,A,E
210057441673,A,E,B,D,C,A,E,C,B,D,A,D,B,E,B,C,D,B,E,A,C,E,A,D,A,C,D,B,E,A,D,C,E,A,B,C,A,A,C,D,A,B,E,C,E
210055460058,A,C,A,C,A,C,A,C,B,E,D,A,B,A,E,E,C,C,C,A,C,D,D,C,D,D,A,E,B,B,A,E,D,C,B,C,B,A,D,C,A,A,D,B,C
210057634540,A,B,E,A,B,B,A,C,A,A,A,B,A,B,C,B,A,C,A,C,C,A,B,A,A,B,C,A,A,A,C,B,D,B,B,C,A,A,B,C,C,C,B,C,E
210056369170,D,E,E,A,B,C,D,C,A,D,E,B,D,B,A,C,E,D,A,A,D,B,A,B,C,E,A,B,D,D,B,E,C,A,A,E,E,B,E,B,D,A,E,A,C
210057806071,A,B,D,D,A,C,A,B,D,C,A,C,D,E,B,B,C,A,C,B,A,D,E,B,E,D,B,A,A,A,C,D,D,A,A,C,B,A,D,B,A,B,E,D,B
210056811183,D,E,B,D,A,D,C,A,C,D,B,A,B,A,B,C,C,A,B,D,C,B,E,E,D,C,C,D,A,D,B,B,C,D,C,A,B,A,C,A,D,D,A,C,A
210057608909,A,E,D,C,D,C,A,C,B,A,A,C,A,D,C,E,E,A,E,D,C,E,B,C,C,D,D,E,B,E,C,B,D,B,A,A,A,E,E,D,D,D,B,C,B
210054490381,E,D,B,A,B,B,A,D,D,C,A,C,B,B,D,C,C,E,B,D,D,D,D,D,A,E,A,E,A,E,C,D,E,A,C,E,B,B,A,C,B,E,B,B,B
210057959319,C,A,E,C,D,A,D,A,D,B,B,E,A,D,D,E,C,B,E,C,D,D,C,D,D,A,A,D,C,E,C,B,E,C,A,C,C,C,B,B,B,E,D,C,C
210055583421,A,B,D,D,C,B,A,A,A,A,A,A,B,C,B,E,C,B,D,B,E,C,D,C,D,C,D,E,B,D,E,B,B,A,D,A,E,C,B,B,B,E,C,D,B
210056936282,A,C,E,C,D,C,D,A,C,C,A,C,B,C,D,B,B,A,E,C,C,B,C,D,E,D,E,A,A,E,A,B,B,A,C,D,E,A,B,A,D,E,B,B,A
210056150515,C,D,D,C,E,C,.,.,D,C,A,B,D,C,B,B,C,D,B,C,.,D,C,D,D,D,A,E,D,E,A,B,E,D,B,A,B,E,C,D,C,A,B,C,C
210055245720,D,C,D,E,B,D,C,B,A,C,A,A,B,B,C,E,C,A,D,C,B,E,C,D,B,A,E,B,E,C,C,E,A,A,B,D,B,E,A,C,D,E,A,C,B
